Year,State_FIPS,State_Name,County_FIPS,County_Name,BA_Number,BA_Code
2018,12000.0,Florida,12045.0,Gulf County,189.0,AEC
2018,12000.0,Florida,12059.0,Holmes County,189.0,AEC
2018,12000.0,Florida,12063.0,Jackson County,189.0,AEC
2018,12000.0,Florida,12091.0,Okaloosa County,189.0,AEC
2018,12000.0,Florida,12113.0,Santa Rosa County,189.0,AEC
2018,12000.0,Florida,12131.0,Walton County,189.0,AEC
2018,12000.0,Florida,12133.0,Washington County,189.0,AEC
2018,2000.0,Alaska,2020.0,Anchorage Municipality,599.0,AMPL
2018,4000.0,Arizona,4001.0,Apache County,803.0,AZPS
2018,4000.0,Arizona,4003.0,Cochise County ,803.0,AZPS
2018,4000.0,Arizona,4005.0,Coconino County,803.0,AZPS
2018,4000.0,Arizona,4007.0,Gila County,803.0,AZPS
2018,4000.0,Arizona,4009.0,Graham County,803.0,AZPS
2018,4000.0,Arizona,4011.0,Greenlee County,803.0,AZPS
2018,4000.0,Arizona,4013.0,Maricopa County,803.0,AZPS
2018,4000.0,Arizona,4015.0,Mohave County,803.0,AZPS
2018,4000.0,Arizona,4017.0,Navajo County,803.0,AZPS
2018,4000.0,Arizona,4019.0,Pima County,803.0,AZPS
2018,4000.0,Arizona,4021.0,Pinal County,803.0,AZPS
2018,4000.0,Arizona,4023.0,Santa Cruz County,803.0,AZPS
2018,4000.0,Arizona,4025.0,Yavapai County,803.0,AZPS
2018,4000.0,Arizona,4027.0,Yuma County,803.0,AZPS
2018,5000.0,Arkansas,5035.0,Crittenden County,924.0,AECI
2018,19000.0,Iowa,19007.0,Appanoose County,924.0,AECI
2018,19000.0,Iowa,19051.0,Davis County,924.0,AECI
2018,19000.0,Iowa,19053.0,Decatur County,924.0,AECI
2018,19000.0,Iowa,19057.0,Des Moines County,924.0,AECI
2018,19000.0,Iowa,19071.0,Fremont County,924.0,AECI
2018,19000.0,Iowa,19087.0,Henry County,924.0,AECI
2018,19000.0,Iowa,19101.0,Jefferson County,924.0,AECI
2018,19000.0,Iowa,19107.0,Keokuk County,924.0,AECI
2018,19000.0,Iowa,19111.0,Lee County,924.0,AECI
2018,19000.0,Iowa,19115.0,Louisa County,924.0,AECI
2018,19000.0,Iowa,19117.0,Lucas County,924.0,AECI
2018,19000.0,Iowa,19125.0,Marion County,924.0,AECI
2018,19000.0,Iowa,19135.0,Monroe County,924.0,AECI
2018,19000.0,Iowa,19145.0,Page County,924.0,AECI
2018,19000.0,Iowa,19159.0,Ringgold County,924.0,AECI
2018,19000.0,Iowa,19173.0,Taylor County,924.0,AECI
2018,19000.0,Iowa,19177.0,Van Buren County,924.0,AECI
2018,19000.0,Iowa,19179.0,Wapello County,924.0,AECI
2018,19000.0,Iowa,19183.0,Washington County,924.0,AECI
2018,19000.0,Iowa,19185.0,Wayne County,924.0,AECI
2018,29000.0,Missouri,29001.0,Adair County,924.0,AECI
2018,29000.0,Missouri,29003.0,Andrew County,924.0,AECI
2018,29000.0,Missouri,29005.0,Atchison County,924.0,AECI
2018,29000.0,Missouri,29007.0,Audrain County,924.0,AECI
2018,29000.0,Missouri,29009.0,Barry County,924.0,AECI
2018,29000.0,Missouri,29011.0,Barton County,924.0,AECI
2018,29000.0,Missouri,29013.0,Bates County,924.0,AECI
2018,29000.0,Missouri,29015.0,Benton County,924.0,AECI
2018,29000.0,Missouri,29017.0,Bollinger County,924.0,AECI
2018,29000.0,Missouri,29019.0,Boone County,924.0,AECI
2018,29000.0,Missouri,29021.0,Buchanan County,924.0,AECI
2018,29000.0,Missouri,29023.0,Butler County,924.0,AECI
2018,29000.0,Missouri,29025.0,Caldwell County,924.0,AECI
2018,29000.0,Missouri,29027.0,Callaway County,924.0,AECI
2018,29000.0,Missouri,29029.0,Camden County,924.0,AECI
2018,29000.0,Missouri,29031.0,Cape Girardeau County,924.0,AECI
2018,29000.0,Missouri,29033.0,Carroll County,924.0,AECI
2018,29000.0,Missouri,29035.0,Carter County,924.0,AECI
2018,29000.0,Missouri,29037.0,Cass County,924.0,AECI
2018,29000.0,Missouri,29039.0,Cedar County,924.0,AECI
2018,29000.0,Missouri,29041.0,Chariton County,924.0,AECI
2018,29000.0,Missouri,29043.0,Christian County,924.0,AECI
2018,29000.0,Missouri,29045.0,Clark County,924.0,AECI
2018,29000.0,Missouri,29047.0,Clay County,924.0,AECI
2018,29000.0,Missouri,29049.0,Clinton County,924.0,AECI
2018,29000.0,Missouri,29051.0,Cole County,924.0,AECI
2018,29000.0,Missouri,29053.0,Cooper County,924.0,AECI
2018,29000.0,Missouri,29055.0,Crawford County,924.0,AECI
2018,29000.0,Missouri,29057.0,Dade County,924.0,AECI
2018,29000.0,Missouri,29059.0,Dallas County,924.0,AECI
2018,29000.0,Missouri,29061.0,Daviess County,924.0,AECI
2018,29000.0,Missouri,29063.0,DeKalb County,924.0,AECI
2018,29000.0,Missouri,29065.0,Dent County,924.0,AECI
2018,29000.0,Missouri,29067.0,Douglas County,924.0,AECI
2018,29000.0,Missouri,29069.0,Dunklin County,924.0,AECI
2018,29000.0,Missouri,29071.0,Franklin County,924.0,AECI
2018,29000.0,Missouri,29073.0,Gasconade County,924.0,AECI
2018,29000.0,Missouri,29075.0,Gentry County,924.0,AECI
2018,29000.0,Missouri,29077.0,Greene County,924.0,AECI
2018,29000.0,Missouri,29079.0,Grundy County,924.0,AECI
2018,29000.0,Missouri,29081.0,Harrison County,924.0,AECI
2018,29000.0,Missouri,29083.0,Henry County,924.0,AECI
2018,29000.0,Missouri,29085.0,Hickory County,924.0,AECI
2018,29000.0,Missouri,29087.0,Holt County,924.0,AECI
2018,29000.0,Missouri,29089.0,Howard County,924.0,AECI
2018,29000.0,Missouri,29091.0,Howell County,924.0,AECI
2018,29000.0,Missouri,29093.0,Iron County,924.0,AECI
2018,29000.0,Missouri,29095.0,Jackson County,924.0,AECI
2018,29000.0,Missouri,29097.0,Jasper County,924.0,AECI
2018,29000.0,Missouri,29099.0,Jefferson County,924.0,AECI
2018,29000.0,Missouri,29101.0,Johnson County,924.0,AECI
2018,29000.0,Missouri,29103.0,Knox County,924.0,AECI
2018,29000.0,Missouri,29105.0,Laclede County,924.0,AECI
2018,29000.0,Missouri,29107.0,Lafayette County,924.0,AECI
2018,29000.0,Missouri,29109.0,Lawrence County,924.0,AECI
2018,29000.0,Missouri,29111.0,Lewis County,924.0,AECI
2018,29000.0,Missouri,29113.0,Lincoln County,924.0,AECI
2018,29000.0,Missouri,29115.0,Linn County,924.0,AECI
2018,29000.0,Missouri,29117.0,Livingston County,924.0,AECI
2018,29000.0,Missouri,29119.0,McDonald County,924.0,AECI
2018,29000.0,Missouri,29121.0,Macon County,924.0,AECI
2018,29000.0,Missouri,29123.0,Madison County,924.0,AECI
2018,29000.0,Missouri,29125.0,Maries County,924.0,AECI
2018,29000.0,Missouri,29127.0,Marion County,924.0,AECI
2018,29000.0,Missouri,29129.0,Mercer County,924.0,AECI
2018,29000.0,Missouri,29131.0,Miller County,924.0,AECI
2018,29000.0,Missouri,29133.0,Mississippi County,924.0,AECI
2018,29000.0,Missouri,29135.0,Moniteau County,924.0,AECI
2018,29000.0,Missouri,29137.0,Monroe County,924.0,AECI
2018,29000.0,Missouri,29139.0,Montgomery County,924.0,AECI
2018,29000.0,Missouri,29141.0,Morgan County,924.0,AECI
2018,29000.0,Missouri,29143.0,New Madrid County,924.0,AECI
2018,29000.0,Missouri,29145.0,Newton County,924.0,AECI
2018,29000.0,Missouri,29147.0,Nodaway County,924.0,AECI
2018,29000.0,Missouri,29149.0,Oregon County,924.0,AECI
2018,29000.0,Missouri,29151.0,Osage County,924.0,AECI
2018,29000.0,Missouri,29153.0,Ozark County,924.0,AECI
2018,29000.0,Missouri,29155.0,Pemiscot County,924.0,AECI
2018,29000.0,Missouri,29159.0,Pettis County,924.0,AECI
2018,29000.0,Missouri,29161.0,Phelps County,924.0,AECI
2018,29000.0,Missouri,29163.0,Pike County,924.0,AECI
2018,29000.0,Missouri,29165.0,Platte County,924.0,AECI
2018,29000.0,Missouri,29167.0,Polk County,924.0,AECI
2018,29000.0,Missouri,29169.0,Pulaski County,924.0,AECI
2018,29000.0,Missouri,29171.0,Putnam County,924.0,AECI
2018,29000.0,Missouri,29173.0,Ralls County,924.0,AECI
2018,29000.0,Missouri,29175.0,Randolph County,924.0,AECI
2018,29000.0,Missouri,29177.0,Ray County,924.0,AECI
2018,29000.0,Missouri,29179.0,Reynolds County,924.0,AECI
2018,29000.0,Missouri,29181.0,Ripley County,924.0,AECI
2018,29000.0,Missouri,29183.0,St. Charles County,924.0,AECI
2018,29000.0,Missouri,29185.0,St. Clair County,924.0,AECI
2018,29000.0,Missouri,29195.0,Saline County,924.0,AECI
2018,29000.0,Missouri,29197.0,Schuyler County,924.0,AECI
2018,29000.0,Missouri,29199.0,Scotland County,924.0,AECI
2018,29000.0,Missouri,29201.0,Scott County,924.0,AECI
2018,29000.0,Missouri,29203.0,Shannon County,924.0,AECI
2018,29000.0,Missouri,29205.0,Shelby County,924.0,AECI
2018,29000.0,Missouri,29207.0,Stoddard County,924.0,AECI
2018,29000.0,Missouri,29209.0,Stone County,924.0,AECI
2018,29000.0,Missouri,29211.0,Sullivan County,924.0,AECI
2018,29000.0,Missouri,29213.0,Taney County,924.0,AECI
2018,29000.0,Missouri,29215.0,Texas County,924.0,AECI
2018,29000.0,Missouri,29217.0,Vernon County,924.0,AECI
2018,29000.0,Missouri,29219.0,Warren County,924.0,AECI
2018,29000.0,Missouri,29221.0,Washington County,924.0,AECI
2018,29000.0,Missouri,29223.0,Wayne County,924.0,AECI
2018,29000.0,Missouri,29225.0,Webster County,924.0,AECI
2018,29000.0,Missouri,29227.0,Worth County,924.0,AECI
2018,29000.0,Missouri,29229.0,Wright County,924.0,AECI
2018,40000.0,Oklahoma,40001.0,Adair County,924.0,AECI
2018,40000.0,Oklahoma,40005.0,Atoka County,924.0,AECI
2018,40000.0,Oklahoma,40021.0,Cherokee County,924.0,AECI
2018,40000.0,Oklahoma,40037.0,Creek County,924.0,AECI
2018,40000.0,Oklahoma,40041.0,Delaware County,924.0,AECI
2018,40000.0,Oklahoma,40047.0,Garfield County,924.0,AECI
2018,40000.0,Oklahoma,40061.0,Haskell County,924.0,AECI
2018,40000.0,Oklahoma,40077.0,Latimer County,924.0,AECI
2018,40000.0,Oklahoma,40079.0,Le Flore County,924.0,AECI
2018,40000.0,Oklahoma,40081.0,Lincoln County,924.0,AECI
2018,40000.0,Oklahoma,40083.0,Logan County,924.0,AECI
2018,40000.0,Oklahoma,40091.0,McIntosh County,924.0,AECI
2018,40000.0,Oklahoma,40097.0,Mayes County,924.0,AECI
2018,40000.0,Oklahoma,40101.0,Muskogee County,924.0,AECI
2018,40000.0,Oklahoma,40103.0,Noble County,924.0,AECI
2018,40000.0,Oklahoma,40105.0,Nowata County,924.0,AECI
2018,40000.0,Oklahoma,40107.0,Okfuskee County,924.0,AECI
2018,40000.0,Oklahoma,40109.0,Oklahoma County,924.0,AECI
2018,40000.0,Oklahoma,40111.0,Okmulgee County,924.0,AECI
2018,40000.0,Oklahoma,40113.0,Osage County,924.0,AECI
2018,40000.0,Oklahoma,40117.0,Pawnee County,924.0,AECI
2018,40000.0,Oklahoma,40119.0,Payne County,924.0,AECI
2018,40000.0,Oklahoma,40121.0,Pittsburg County,924.0,AECI
2018,40000.0,Oklahoma,40127.0,Pushmataha County,924.0,AECI
2018,40000.0,Oklahoma,40131.0,Rogers County,924.0,AECI
2018,40000.0,Oklahoma,40133.0,Seminole County,924.0,AECI
2018,40000.0,Oklahoma,40135.0,Sequoyah County,924.0,AECI
2018,40000.0,Oklahoma,40143.0,Tulsa County,924.0,AECI
2018,40000.0,Oklahoma,40145.0,Wagoner County,924.0,AECI
2018,40000.0,Oklahoma,40147.0,Washington County,924.0,AECI
2018,6000.0,California,6093.0,Siskiyou County,1738.0,BPAT
2018,16000.0,Idaho,16009.0,Benewah County,1738.0,BPAT
2018,16000.0,Idaho,16011.0,Bingham County,1738.0,BPAT
2018,16000.0,Idaho,16017.0,Bonner County,1738.0,BPAT
2018,16000.0,Idaho,16019.0,Bonneville County,1738.0,BPAT
2018,16000.0,Idaho,16021.0,Boundary County,1738.0,BPAT
2018,16000.0,Idaho,16023.0,Butte County,1738.0,BPAT
2018,16000.0,Idaho,16029.0,Caribou County,1738.0,BPAT
2018,16000.0,Idaho,16031.0,Cassia County,1738.0,BPAT
2018,16000.0,Idaho,16033.0,Clark County,1738.0,BPAT
2018,16000.0,Idaho,16035.0,Clearwater County,1738.0,BPAT
2018,16000.0,Idaho,16037.0,Custer County,1738.0,BPAT
2018,16000.0,Idaho,16039.0,Elmore County,1738.0,BPAT
2018,16000.0,Idaho,16043.0,Fremont County,1738.0,BPAT
2018,16000.0,Idaho,16045.0,Gem County,1738.0,BPAT
2018,16000.0,Idaho,16049.0,Idaho County,1738.0,BPAT
2018,16000.0,Idaho,16051.0,Jefferson County,1738.0,BPAT
2018,16000.0,Idaho,16055.0,Kootenai County,1738.0,BPAT
2018,16000.0,Idaho,16057.0,Latah County,1738.0,BPAT
2018,16000.0,Idaho,16061.0,Lewis County,1738.0,BPAT
2018,16000.0,Idaho,16065.0,Madison County,1738.0,BPAT
2018,16000.0,Idaho,16067.0,Minidoka County,1738.0,BPAT
2018,16000.0,Idaho,16069.0,Nez Perce County,1738.0,BPAT
2018,16000.0,Idaho,16071.0,Oneida County,1738.0,BPAT
2018,16000.0,Idaho,16073.0,Owyhee County,1738.0,BPAT
2018,16000.0,Idaho,16077.0,Power County,1738.0,BPAT
2018,16000.0,Idaho,16079.0,Shoshone County,1738.0,BPAT
2018,16000.0,Idaho,16081.0,Teton County,1738.0,BPAT
2018,30000.0,Montana,30007.0,Broadwater County,1738.0,BPAT
2018,30000.0,Montana,30009.0,Carbon County,1738.0,BPAT
2018,30000.0,Montana,30023.0,Deer Lodge County,1738.0,BPAT
2018,30000.0,Montana,30029.0,Flathead County,1738.0,BPAT
2018,30000.0,Montana,30031.0,Gallatin County,1738.0,BPAT
2018,30000.0,Montana,30039.0,Granite County,1738.0,BPAT
2018,30000.0,Montana,30043.0,Jefferson County,1738.0,BPAT
2018,30000.0,Montana,30047.0,Lake County,1738.0,BPAT
2018,30000.0,Montana,30053.0,Lincoln County,1738.0,BPAT
2018,30000.0,Montana,30061.0,Mineral County,1738.0,BPAT
2018,30000.0,Montana,30063.0,Missoula County,1738.0,BPAT
2018,30000.0,Montana,30067.0,Park County,1738.0,BPAT
2018,30000.0,Montana,30077.0,Powell County,1738.0,BPAT
2018,30000.0,Montana,30081.0,Ravalli County,1738.0,BPAT
2018,30000.0,Montana,30089.0,Sanders County,1738.0,BPAT
2018,30000.0,Montana,30093.0,Silver Bow County,1738.0,BPAT
2018,32000.0,Nevada,32007.0,Elko County,1738.0,BPAT
2018,32000.0,Nevada,32013.0,Humboldt County,1738.0,BPAT
2018,41000.0,Oregon,41001.0,Baker County,1738.0,BPAT
2018,41000.0,Oregon,41003.0,Benton County,1738.0,BPAT
2018,41000.0,Oregon,41005.0,Clackamas County,1738.0,BPAT
2018,41000.0,Oregon,41007.0,Clatsop County,1738.0,BPAT
2018,41000.0,Oregon,41009.0,Columbia County,1738.0,BPAT
2018,41000.0,Oregon,41011.0,Coos County,1738.0,BPAT
2018,41000.0,Oregon,41013.0,Crook County,1738.0,BPAT
2018,41000.0,Oregon,41015.0,Curry County,1738.0,BPAT
2018,41000.0,Oregon,41017.0,Deschutes County,1738.0,BPAT
2018,41000.0,Oregon,41019.0,Douglas County,1738.0,BPAT
2018,41000.0,Oregon,41021.0,Gilliam County,1738.0,BPAT
2018,41000.0,Oregon,41023.0,Grant County,1738.0,BPAT
2018,41000.0,Oregon,41025.0,Harney County,1738.0,BPAT
2018,41000.0,Oregon,41027.0,Hood River County,1738.0,BPAT
2018,41000.0,Oregon,41031.0,Jefferson County,1738.0,BPAT
2018,41000.0,Oregon,41035.0,Klamath County,1738.0,BPAT
2018,41000.0,Oregon,41037.0,Lake County,1738.0,BPAT
2018,41000.0,Oregon,41039.0,Lane County,1738.0,BPAT
2018,41000.0,Oregon,41041.0,Lincoln County,1738.0,BPAT
2018,41000.0,Oregon,41043.0,Linn County,1738.0,BPAT
2018,41000.0,Oregon,41045.0,Malheur County,1738.0,BPAT
2018,41000.0,Oregon,41047.0,Marion County,1738.0,BPAT
2018,41000.0,Oregon,41049.0,Morrow County,1738.0,BPAT
2018,41000.0,Oregon,41051.0,Multnomah County,1738.0,BPAT
2018,41000.0,Oregon,41053.0,Polk County,1738.0,BPAT
2018,41000.0,Oregon,41055.0,Sherman County,1738.0,BPAT
2018,41000.0,Oregon,41057.0,Tillamook County,1738.0,BPAT
2018,41000.0,Oregon,41059.0,Umatilla County,1738.0,BPAT
2018,41000.0,Oregon,41061.0,Union County,1738.0,BPAT
2018,41000.0,Oregon,41063.0,Wallowa County,1738.0,BPAT
2018,41000.0,Oregon,41065.0,Wasco County,1738.0,BPAT
2018,41000.0,Oregon,41067.0,Washington County,1738.0,BPAT
2018,41000.0,Oregon,41069.0,Wheeler County,1738.0,BPAT
2018,41000.0,Oregon,41071.0,Yamhill County,1738.0,BPAT
2018,49000.0,Utah,49003.0,Box Elder County,1738.0,BPAT
2018,53000.0,Washington,53001.0,Adams County,1738.0,BPAT
2018,53000.0,Washington,53003.0,Asotin County,1738.0,BPAT
2018,53000.0,Washington,53005.0,Benton County,1738.0,BPAT
2018,53000.0,Washington,53007.0,Chelan County,1738.0,BPAT
2018,53000.0,Washington,53009.0,Clallam County,1738.0,BPAT
2018,53000.0,Washington,53011.0,Clark County,1738.0,BPAT
2018,53000.0,Washington,53013.0,Columbia County,1738.0,BPAT
2018,53000.0,Washington,53015.0,Cowlitz County,1738.0,BPAT
2018,53000.0,Washington,53017.0,Douglas County,1738.0,BPAT
2018,53000.0,Washington,53019.0,Ferry County,1738.0,BPAT
2018,53000.0,Washington,53021.0,Franklin County,1738.0,BPAT
2018,53000.0,Washington,53023.0,Garfield County,1738.0,BPAT
2018,53000.0,Washington,53025.0,Grant County,1738.0,BPAT
2018,53000.0,Washington,53027.0,Grays Harbor County,1738.0,BPAT
2018,53000.0,Washington,53029.0,Island County,1738.0,BPAT
2018,53000.0,Washington,53031.0,Jefferson County,1738.0,BPAT
2018,53000.0,Washington,53033.0,King County,1738.0,BPAT
2018,53000.0,Washington,53035.0,Kitsap County,1738.0,BPAT
2018,53000.0,Washington,53037.0,Kittitas County,1738.0,BPAT
2018,53000.0,Washington,53039.0,Klickitat County,1738.0,BPAT
2018,53000.0,Washington,53041.0,Lewis County,1738.0,BPAT
2018,53000.0,Washington,53043.0,Lincoln County,1738.0,BPAT
2018,53000.0,Washington,53045.0,Mason County,1738.0,BPAT
2018,53000.0,Washington,53047.0,Okanogan County,1738.0,BPAT
2018,53000.0,Washington,53049.0,Pacific County,1738.0,BPAT
2018,53000.0,Washington,53051.0,Pend Oreille County,1738.0,BPAT
2018,53000.0,Washington,53053.0,Pierce County,1738.0,BPAT
2018,53000.0,Washington,53055.0,San Juan County,1738.0,BPAT
2018,53000.0,Washington,53057.0,Skagit County,1738.0,BPAT
2018,53000.0,Washington,53059.0,Skamania County,1738.0,BPAT
2018,53000.0,Washington,53061.0,Snohomish County,1738.0,BPAT
2018,53000.0,Washington,53063.0,Spokane County,1738.0,BPAT
2018,53000.0,Washington,53065.0,Stevens County,1738.0,BPAT
2018,53000.0,Washington,53067.0,Thurston County,1738.0,BPAT
2018,53000.0,Washington,53069.0,Wahkiakum County,1738.0,BPAT
2018,53000.0,Washington,53071.0,Walla Walla County,1738.0,BPAT
2018,53000.0,Washington,53073.0,Whatcom County,1738.0,BPAT
2018,53000.0,Washington,53075.0,Whitman County,1738.0,BPAT
2018,53000.0,Washington,53077.0,Yakima County,1738.0,BPAT
2018,56000.0,Wyoming,56023.0,Lincoln County,1738.0,BPAT
2018,56000.0,Wyoming,56035.0,Sublette County,1738.0,BPAT
2018,56000.0,Wyoming,56039.0,Teton County,1738.0,BPAT
2018,6000.0,California,6001.0,Alameda County,2775.0,CISO
2018,6000.0,California,6003.0,Alpine County,2775.0,CISO
2018,6000.0,California,6005.0,Amador County,2775.0,CISO
2018,6000.0,California,6007.0,Butte County,2775.0,CISO
2018,6000.0,California,6009.0,Calaveras County,2775.0,CISO
2018,6000.0,California,6011.0,Colusa County,2775.0,CISO
2018,6000.0,California,6013.0,Contra Costa County,2775.0,CISO
2018,6000.0,California,6017.0,El Dorado County,2775.0,CISO
2018,6000.0,California,6019.0,Fresno County,2775.0,CISO
2018,6000.0,California,6021.0,Glenn County,2775.0,CISO
2018,6000.0,California,6023.0,Humboldt County,2775.0,CISO
2018,6000.0,California,6025.0,Imperial County,2775.0,CISO
2018,6000.0,California,6027.0,Inyo County,2775.0,CISO
2018,6000.0,California,6029.0,Kern County,2775.0,CISO
2018,6000.0,California,6031.0,Kings County,2775.0,CISO
2018,6000.0,California,6033.0,Lake County,2775.0,CISO
2018,6000.0,California,6035.0,Lassen County,2775.0,CISO
2018,6000.0,California,6037.0,Los Angeles County,2775.0,CISO
2018,6000.0,California,6039.0,Madera County,2775.0,CISO
2018,6000.0,California,6041.0,Marin County,2775.0,CISO
2018,6000.0,California,6043.0,Mariposa County,2775.0,CISO
2018,6000.0,California,6045.0,Mendocino County,2775.0,CISO
2018,6000.0,California,6047.0,Merced County,2775.0,CISO
2018,6000.0,California,6049.0,Modoc County,2775.0,CISO
2018,6000.0,California,6051.0,Mono County,2775.0,CISO
2018,6000.0,California,6053.0,Monterey County,2775.0,CISO
2018,6000.0,California,6055.0,Napa County,2775.0,CISO
2018,6000.0,California,6057.0,Nevada County,2775.0,CISO
2018,6000.0,California,6059.0,Orange County,2775.0,CISO
2018,6000.0,California,6061.0,Placer County,2775.0,CISO
2018,6000.0,California,6063.0,Plumas County,2775.0,CISO
2018,6000.0,California,6065.0,Riverside County,2775.0,CISO
2018,6000.0,California,6067.0,Sacramento County,2775.0,CISO
2018,6000.0,California,6069.0,San Benito County,2775.0,CISO
2018,6000.0,California,6071.0,San Bernardino County,2775.0,CISO
2018,6000.0,California,6073.0,San Diego County,2775.0,CISO
2018,6000.0,California,6075.0,San Francisco County,2775.0,CISO
2018,6000.0,California,6077.0,San Joaquin County,2775.0,CISO
2018,6000.0,California,6079.0,San Luis Obispo County,2775.0,CISO
2018,6000.0,California,6081.0,San Mateo County,2775.0,CISO
2018,6000.0,California,6083.0,Santa Barbara County,2775.0,CISO
2018,6000.0,California,6085.0,Santa Clara County,2775.0,CISO
2018,6000.0,California,6087.0,Santa Cruz County,2775.0,CISO
2018,6000.0,California,6089.0,Shasta County,2775.0,CISO
2018,6000.0,California,6091.0,Sierra County,2775.0,CISO
2018,6000.0,California,6093.0,Siskiyou County,2775.0,CISO
2018,6000.0,California,6095.0,Solano County,2775.0,CISO
2018,6000.0,California,6097.0,Sonoma County,2775.0,CISO
2018,6000.0,California,6099.0,Stanislaus County,2775.0,CISO
2018,6000.0,California,6101.0,Sutter County,2775.0,CISO
2018,6000.0,California,6103.0,Tehama County,2775.0,CISO
2018,6000.0,California,6105.0,Trinity County,2775.0,CISO
2018,6000.0,California,6107.0,Tulare County,2775.0,CISO
2018,6000.0,California,6109.0,Tuolumne County,2775.0,CISO
2018,6000.0,California,6111.0,Ventura County,2775.0,CISO
2018,6000.0,California,6113.0,Yolo County,2775.0,CISO
2018,6000.0,California,6115.0,Yuba County,2775.0,CISO
2018,32000.0,Nevada,32031.0,Washoe County,2775.0,CISO
2018,37000.0,North Carolina,37001.0,Alamance County,3046.0,CPLE
2018,37000.0,North Carolina,37007.0,Anson County,3046.0,CPLE
2018,37000.0,North Carolina,37011.0,Avery County,3046.0,CPLE
2018,37000.0,North Carolina,37013.0,Beaufort County,3046.0,CPLE
2018,37000.0,North Carolina,37017.0,Bladen County,3046.0,CPLE
2018,37000.0,North Carolina,37019.0,Brunswick County,3046.0,CPLE
2018,37000.0,North Carolina,37021.0,Buncombe County,3046.0,CPLE
2018,37000.0,North Carolina,37031.0,Carteret County,3046.0,CPLE
2018,37000.0,North Carolina,37033.0,Caswell County,3046.0,CPLE
2018,37000.0,North Carolina,37037.0,Chatham County,3046.0,CPLE
2018,37000.0,North Carolina,37041.0,Chowan County,3046.0,CPLE
2018,37000.0,North Carolina,37047.0,Columbus County,3046.0,CPLE
2018,37000.0,North Carolina,37049.0,Craven County,3046.0,CPLE
2018,37000.0,North Carolina,37051.0,Cumberland County,3046.0,CPLE
