state_name,state_abbreviation,state_FIPS,county_name,county_FIPS
Illinois,IL,17000,Warren County,17187
Illinois,IL,17000,Washington County,17189
Illinois,IL,17000,Wayne County,17191
Illinois,IL,17000,White County,17193
Illinois,IL,17000,Whiteside County,17195
Illinois,IL,17000,Will County,17197
Illinois,IL,17000,Williamson County,17199
Illinois,IL,17000,Winnebago County,17201
Illinois,IL,17000,Woodford County,17203
Indiana,IN,18000,Adams County,18001
Indiana,IN,18000,Allen County,18003
Indiana,IN,18000,Bartholomew County,18005
Indiana,IN,18000,Benton County,18007
Indiana,IN,18000,Blackford County,18009
Indiana,IN,18000,Boone County,18011
Indiana,IN,18000,Brown County,18013
Indiana,IN,18000,Carroll County,18015
Indiana,IN,18000,Cass County,18017
Indiana,IN,18000,Clark County,18019
Indiana,IN,18000,Clay County,18021
Indiana,IN,18000,Clinton County,18023
Indiana,IN,18000,Crawford County,18025
Indiana,IN,18000,Daviess County,18027
Indiana,IN,18000,Dearborn County,18029
Indiana,IN,18000,Decatur County,18031
Indiana,IN,18000,DeKalb County,18033
Indiana,IN,18000,Delaware County,18035
Indiana,IN,18000,Dubois County,18037
Indiana,IN,18000,Elkhart County,18039
Indiana,IN,18000,Fayette County,18041
Indiana,IN,18000,Floyd County,18043
Indiana,IN,18000,Fountain County,18045
Indiana,IN,18000,Franklin County,18047
Indiana,IN,18000,Fulton County,18049
Indiana,IN,18000,Gibson County,18051
Indiana,IN,18000,Grant County,18053
Indiana,IN,18000,Greene County,18055
Indiana,IN,18000,Hamilton County,18057
Indiana,IN,18000,Hancock County,18059
Indiana,IN,18000,Harrison County,18061
Indiana,IN,18000,Hendricks County,18063
Indiana,IN,18000,Henry County,18065
Indiana,IN,18000,Howard County,18067
Indiana,IN,18000,Huntington County,18069
Indiana,IN,18000,Jackson County,18071
Indiana,IN,18000,Jasper County,18073
Indiana,IN,18000,Jay County,18075
Indiana,IN,18000,Jefferson County,18077
Indiana,IN,18000,Jennings County,18079
Indiana,IN,18000,Johnson County,18081
Indiana,IN,18000,Knox County,18083
Indiana,IN,18000,Kosciusko County,18085
Indiana,IN,18000,LaGrange County,18087
Indiana,IN,18000,Lake County,18089
Indiana,IN,18000,LaPorte County,18091
Indiana,IN,18000,Lawrence County,18093
Indiana,IN,18000,Madison County,18095
Indiana,IN,18000,Marion County,18097
Indiana,IN,18000,Marshall County,18099
Indiana,IN,18000,Martin County,18101
Indiana,IN,18000,Miami County,18103
Indiana,IN,18000,Monroe County,18105
Indiana,IN,18000,Montgomery County,18107
Indiana,IN,18000,Morgan County,18109
Indiana,IN,18000,Newton County,18111
Indiana,IN,18000,Noble County,18113
Indiana,IN,18000,Ohio County,18115
Indiana,IN,18000,Orange County,18117
Indiana,IN,18000,Owen County,18119
Indiana,IN,18000,Parke County,18121
Indiana,IN,18000,Perry County,18123
Indiana,IN,18000,Pike County,18125
Indiana,IN,18000,Porter County,18127
Indiana,IN,18000,Posey County,18129
Indiana,IN,18000,Pulaski County,18131
Indiana,IN,18000,Putnam County,18133
Indiana,IN,18000,Randolph County,18135
Indiana,IN,18000,Ripley County,18137
Indiana,IN,18000,Rush County,18139
Indiana,IN,18000,St. Joseph County,18141
Indiana,IN,18000,Scott County,18143
Indiana,IN,18000,Shelby County,18145
Indiana,IN,18000,Spencer County,18147
Indiana,IN,18000,Starke County,18149
Indiana,IN,18000,Steuben County,18151
Indiana,IN,18000,Sullivan County,18153
Indiana,IN,18000,Switzerland County,18155
Indiana,IN,18000,Tippecanoe County,18157
Indiana,IN,18000,Tipton County,18159
Indiana,IN,18000,Union County,18161
Indiana,IN,18000,Vanderburgh County,18163
Indiana,IN,18000,Vermillion County,18165
Indiana,IN,18000,Vigo County,18167
Indiana,IN,18000,Wabash County,18169
Indiana,IN,18000,Warren County,18171
Indiana,IN,18000,Warrick County,18173
Indiana,IN,18000,Washington County,18175
Indiana,IN,18000,Wayne County,18177
Indiana,IN,18000,Wells County,18179
Indiana,IN,18000,White County,18181
Indiana,IN,18000,Whitley County,18183
Iowa,IA,19000,Adair County,19001
Iowa,IA,19000,Adams County,19003
Iowa,IA,19000,Allamakee County,19005
Iowa,IA,19000,Appanoose County,19007
Iowa,IA,19000,Audubon County,19009
Iowa,IA,19000,Benton County,19011
Iowa,IA,19000,Black Hawk County,19013
Iowa,IA,19000,Boone County,19015
Iowa,IA,19000,Bremer County,19017
Iowa,IA,19000,Buchanan County,19019
Iowa,IA,19000,Buena Vista County,19021
Iowa,IA,19000,Butler County,19023
Iowa,IA,19000,Calhoun County,19025
Iowa,IA,19000,Carroll County,19027
Iowa,IA,19000,Cass County,19029
Iowa,IA,19000,Cedar County,19031
Iowa,IA,19000,Cerro Gordo County,19033
Iowa,IA,19000,Cherokee County,19035
Iowa,IA,19000,Chickasaw County,19037
Iowa,IA,19000,Clarke County,19039
Iowa,IA,19000,Clay County,19041
Iowa,IA,19000,Clayton County,19043
Iowa,IA,19000,Clinton County,19045
Iowa,IA,19000,Crawford County,19047
Iowa,IA,19000,Dallas County,19049
Iowa,IA,19000,Davis County,19051
Iowa,IA,19000,Decatur County,19053
Iowa,IA,19000,Delaware County,19055
Iowa,IA,19000,Des Moines County,19057
Iowa,IA,19000,Dickinson County,19059
Iowa,IA,19000,Dubuque County,19061
Iowa,IA,19000,Emmet County,19063
Iowa,IA,19000,Fayette County,19065
Iowa,IA,19000,Floyd County,19067
Iowa,IA,19000,Franklin County,19069
Iowa,IA,19000,Fremont County,19071
Iowa,IA,19000,Greene County,19073
Iowa,IA,19000,Grundy County,19075
Iowa,IA,19000,Guthrie County,19077
Iowa,IA,19000,Hamilton County,19079
Iowa,IA,19000,Hancock County,19081
Iowa,IA,19000,Hardin County,19083
Iowa,IA,19000,Harrison County,19085
Iowa,IA,19000,Henry County,19087
Iowa,IA,19000,Howard County,19089
Iowa,IA,19000,Humboldt County,19091
Iowa,IA,19000,Ida County,19093
Iowa,IA,19000,Iowa County,19095
Iowa,IA,19000,Jackson County,19097
Iowa,IA,19000,Jasper County,19099
Iowa,IA,19000,Jefferson County,19101
Iowa,IA,19000,Johnson County,19103
Iowa,IA,19000,Jones County,19105
Iowa,IA,19000,Keokuk County,19107
Iowa,IA,19000,Kossuth County,19109
Iowa,IA,19000,Lee County,19111
Iowa,IA,19000,Linn County,19113
Iowa,IA,19000,Louisa County,19115
Iowa,IA,19000,Lucas County,19117
Iowa,IA,19000,Lyon County,19119
Iowa,IA,19000,Madison County,19121
Iowa,IA,19000,Mahaska County,19123
Iowa,IA,19000,Marion County,19125
Iowa,IA,19000,Marshall County,19127
Iowa,IA,19000,Mills County,19129
Iowa,IA,19000,Mitchell County,19131
Iowa,IA,19000,Monona County,19133
Iowa,IA,19000,Monroe County,19135
Iowa,IA,19000,Montgomery County,19137
Iowa,IA,19000,Muscatine County,19139
Iowa,IA,19000,O'Brien County,19141
Iowa,IA,19000,Osceola County,19143
Iowa,IA,19000,Page County,19145
Iowa,IA,19000,Palo Alto County,19147
Iowa,IA,19000,Plymouth County,19149
Iowa,IA,19000,Pocahontas County,19151
Iowa,IA,19000,Polk County,19153
Iowa,IA,19000,Pottawattamie County,19155
Iowa,IA,19000,Poweshiek County,19157
Iowa,IA,19000,Ringgold County,19159
Iowa,IA,19000,Sac County,19161
Iowa,IA,19000,Scott County,19163
Iowa,IA,19000,Shelby County,19165
Iowa,IA,19000,Sioux County,19167
Iowa,IA,19000,Story County,19169
Iowa,IA,19000,Tama County,19171
Iowa,IA,19000,Taylor County,19173
Iowa,IA,19000,Union County,19175
Iowa,IA,19000,Van Buren County,19177
Iowa,IA,19000,Wapello County,19179
Iowa,IA,19000,Warren County,19181
Iowa,IA,19000,Washington County,19183
Iowa,IA,19000,Wayne County,19185
Iowa,IA,19000,Webster County,19187
Iowa,IA,19000,Winnebago County,19189
Iowa,IA,19000,Winneshiek County,19191
Iowa,IA,19000,Woodbury County,19193
Iowa,IA,19000,Worth County,19195
Iowa,IA,19000,Wright County,19197
Kansas,KS,20000,Allen County,20001
Kansas,KS,20000,Anderson County,20003
Kansas,KS,20000,Atchison County,20005
Kansas,KS,20000,Barber County,20007
Kansas,KS,20000,Barton County,20009
Kansas,KS,20000,Bourbon County,20011
Kansas,KS,20000,Brown County,20013
Kansas,KS,20000,Butler County,20015
Kansas,KS,20000,Chase County,20017
Kansas,KS,20000,Chautauqua County,20019
Kansas,KS,20000,Cherokee County,20021
Kansas,KS,20000,Cheyenne County,20023
Kansas,KS,20000,Clark County,20025
Kansas,KS,20000,Clay County,20027
Kansas,KS,20000,Cloud County,20029
Kansas,KS,20000,Coffey County,20031
Kansas,KS,20000,Comanche County,20033
Kansas,KS,20000,Cowley County,20035
Kansas,KS,20000,Crawford County,20037
Kansas,KS,20000,Decatur County,20039
Kansas,KS,20000,Dickinson County,20041
Kansas,KS,20000,Doniphan County,20043
Kansas,KS,20000,Douglas County,20045
Kansas,KS,20000,Edwards County,20047
Kansas,KS,20000,Elk County,20049
Kansas,KS,20000,Ellis County,20051
Kansas,KS,20000,Ellsworth County,20053
Kansas,KS,20000,Finney County,20055
Kansas,KS,20000,Ford County,20057
Kansas,KS,20000,Franklin County,20059
Kansas,KS,20000,Geary County,20061
Kansas,KS,20000,Gove County,20063
Kansas,KS,20000,Graham County,20065
Kansas,KS,20000,Grant County,20067
Kansas,KS,20000,Gray County,20069
Kansas,KS,20000,Greeley County,20071
Kansas,KS,20000,Greenwood County,20073
Kansas,KS,20000,Hamilton County,20075
Kansas,KS,20000,Harper County,20077
Kansas,KS,20000,Harvey County,20079
Kansas,KS,20000,Haskell County,20081
Kansas,KS,20000,Hodgeman County,20083
Kansas,KS,20000,Jackson County,20085
Kansas,KS,20000,Jefferson County,20087
Kansas,KS,20000,Jewell County,20089
Kansas,KS,20000,Johnson County,20091
Kansas,KS,20000,Kearny County,20093
Kansas,KS,20000,Kingman County,20095
Kansas,KS,20000,Kiowa County,20097
Kansas,KS,20000,Labette County,20099
Kansas,KS,20000,Lane County,20101
Kansas,KS,20000,Leavenworth County,20103
Kansas,KS,20000,Lincoln County,20105
Kansas,KS,20000,Linn County,20107
Kansas,KS,20000,Logan County,20109
Kansas,KS,20000,Lyon County,20111
Kansas,KS,20000,McPherson County,20113
Kansas,KS,20000,Marion County,20115
Kansas,KS,20000,Marshall County,20117
Kansas,KS,20000,Meade County,20119
Kansas,KS,20000,Miami County,20121
Kansas,KS,20000,Mitchell County,20123
Kansas,KS,20000,Montgomery County,20125
Kansas,KS,20000,Morris County,20127
Kansas,KS,20000,Morton County,20129
Kansas,KS,20000,Nemaha County,20131
Kansas,KS,20000,Neosho County,20133
Kansas,KS,20000,Ness County,20135
Kansas,KS,20000,Norton County,20137
Kansas,KS,20000,Osage County,20139
Kansas,KS,20000,Osborne County,20141
Kansas,KS,20000,Ottawa County,20143
Kansas,KS,20000,Pawnee County,20145
Kansas,KS,20000,Phillips County,20147
Kansas,KS,20000,Pottawatomie County,20149
Kansas,KS,20000,Pratt County,20151
Kansas,KS,20000,Rawlins County,20153
Kansas,KS,20000,Reno County,20155
Kansas,KS,20000,Republic County,20157
Kansas,KS,20000,Rice County,20159
Kansas,KS,20000,Riley County,20161
Kansas,KS,20000,Rooks County,20163
Kansas,KS,20000,Rush County,20165
Kansas,KS,20000,Russell County,20167
Kansas,KS,20000,Saline County,20169
Kansas,KS,20000,Scott County,20171
Kansas,KS,20000,Sedgwick County,20173
Kansas,KS,20000,Seward County,20175
Kansas,KS,20000,Shawnee County,20177
Kansas,KS,20000,Sheridan County,20179
Kansas,KS,20000,Sherman County,20181
Kansas,KS,20000,Smith County,20183
Kansas,KS,20000,Stafford County,20185
Kansas,KS,20000,Stanton County,20187
Kansas,KS,20000,Stevens County,20189
Kansas,KS,20000,Sumner County,20191
Kansas,KS,20000,Thomas County,20193
Kansas,KS,20000,Trego County,20195
Kansas,KS,20000,Wabaunsee County,20197
Kansas,KS,20000,Wallace County,20199
Kansas,KS,20000,Washington County,20201
Kansas,KS,20000,Wichita County,20203
Kansas,KS,20000,Wilson County,20205
Kansas,KS,20000,Woodson County,20207
Kansas,KS,20000,Wyandotte County,20209
Kentucky,KY,21000,Adair County,21001
Kentucky,KY,21000,Allen County,21003
Kentucky,KY,21000,Anderson County,21005
Kentucky,KY,21000,Ballard County,21007
Kentucky,KY,21000,Barren County,21009
Kentucky,KY,21000,Bath County,21011
Kentucky,KY,21000,Bell County,21013
Kentucky,KY,21000,Boone County,21015
Kentucky,KY,21000,Bourbon County,21017
Kentucky,KY,21000,Boyd County,21019
Kentucky,KY,21000,Boyle County,21021
Kentucky,KY,21000,Bracken County,21023
Kentucky,KY,21000,Breathitt County,21025
Kentucky,KY,21000,Breckinridge County,21027
Kentucky,KY,21000,Bullitt County,21029
Kentucky,KY,21000,Butler County,21031
Kentucky,KY,21000,Caldwell County,21033
Kentucky,KY,21000,Calloway County,21035
Kentucky,KY,21000,Campbell County,21037
Kentucky,KY,21000,Carlisle County,21039
Kentucky,KY,21000,Carroll County,21041
Kentucky,KY,21000,Carter County,21043
Kentucky,KY,21000,Casey County,21045
Kentucky,KY,21000,Christian County,21047
Kentucky,KY,21000,Clark County,21049
Kentucky,KY,21000,Clay County,21051
Kentucky,KY,21000,Clinton County,21053
Kentucky,KY,21000,Crittenden County,21055
Kentucky,KY,21000,Cumberland County,21057
Kentucky,KY,21000,Daviess County,21059
Kentucky,KY,21000,Edmonson County,21061
Kentucky,KY,21000,Elliott County,21063
Kentucky,KY,21000,Estill County,21065
Kentucky,KY,21000,Fayette County,21067
Kentucky,KY,21000,Fleming County,21069
Kentucky,KY,21000,Floyd County,21071
Kentucky,KY,21000,Franklin County,21073
Kentucky,KY,21000,Fulton County,21075
Kentucky,KY,21000,Gallatin County,21077
Kentucky,KY,21000,Garrard County,21079
Kentucky,KY,21000,Grant County,21081
Kentucky,KY,21000,Graves County,21083
Kentucky,KY,21000,Grayson County,21085
Kentucky,KY,21000,Green County,21087
Kentucky,KY,21000,Greenup County,21089
Kentucky,KY,21000,Hancock County,21091
Kentucky,KY,21000,Hardin County,21093
Kentucky,KY,21000,Harlan County,21095
Kentucky,KY,21000,Harrison County,21097
Kentucky,KY,21000,Hart County,21099
Kentucky,KY,21000,Henderson County,21101
Kentucky,KY,21000,Henry County,21103
Kentucky,KY,21000,Hickman County,21105
Kentucky,KY,21000,Hopkins County,21107
Kentucky,KY,21000,Jackson County,21109
Kentucky,KY,21000,Jefferson County,21111
Kentucky,KY,21000,Jessamine County,21113
Kentucky,KY,21000,Johnson County,21115
Kentucky,KY,21000,Kenton County,21117
Kentucky,KY,21000,Knott County,21119
Kentucky,KY,21000,Knox County,21121
Kentucky,KY,21000,Larue County,21123
Kentucky,KY,21000,Laurel County,21125
Kentucky,KY,21000,Lawrence County,21127
Kentucky,KY,21000,Lee County,21129
Kentucky,KY,21000,Leslie County,21131
Kentucky,KY,21000,Letcher County,21133
Kentucky,KY,21000,Lewis County,21135
Kentucky,KY,21000,Lincoln County,21137
Kentucky,KY,21000,Livingston County,21139
Kentucky,KY,21000,Logan County,21141
Kentucky,KY,21000,Lyon County,21143
Kentucky,KY,21000,McCracken County,21145
Kentucky,KY,21000,McCreary County,21147
Kentucky,KY,21000,McLean County,21149
Kentucky,KY,21000,Madison County,21151
Kentucky,KY,21000,Magoffin County,21153
Kentucky,KY,21000,Marion County,21155
Kentucky,KY,21000,Marshall County,21157
Kentucky,KY,21000,Martin County,21159
Kentucky,KY,21000,Mason County,21161
Kentucky,KY,21000,Meade County,21163
Kentucky,KY,21000,Menifee County,21165
Kentucky,KY,21000,Mercer County,21167
Kentucky,KY,21000,Metcalfe County,21169
Kentucky,KY,21000,Monroe County,21171
Kentucky,KY,21000,Montgomery County,21173
Kentucky,KY,21000,Morgan County,21175
Kentucky,KY,21000,Muhlenberg County,21177
Kentucky,KY,21000,Nelson County,21179
Kentucky,KY,21000,Nicholas County,21181
Kentucky,KY,21000,Ohio County,21183
Kentucky,KY,21000,Oldham County,21185
Kentucky,KY,21000,Owen County,21187
Kentucky,KY,21000,Owsley County,21189
Kentucky,KY,21000,Pendleton County,21191
Kentucky,KY,21000,Perry County,21193
Kentucky,KY,21000,Pike County,21195
Kentucky,KY,21000,Powell County,21197
Kentucky,KY,21000,Pulaski County,21199
Kentucky,KY,21000,Robertson County,21201
Kentucky,KY,21000,Rockcastle County,21203
Kentucky,KY,21000,Rowan County,21205
Kentucky,KY,21000,Russell County,21207
Kentucky,KY,21000,Scott County,21209
Kentucky,KY,21000,Shelby County,21211
Kentucky,KY,21000,Simpson County,21213
Kentucky,KY,21000,Spencer County,21215
Kentucky,KY,21000,Taylor County,21217
Kentucky,KY,21000,Todd County,21219
Kentucky,KY,21000,Trigg County,21221
Kentucky,KY,21000,Trimble County,21223
Kentucky,KY,21000,Union County,21225
Kentucky,KY,21000,Warren County,21227
Kentucky,KY,21000,Washington County,21229
Kentucky,KY,21000,Wayne County,21231
Kentucky,KY,21000,Webster County,21233
Kentucky,KY,21000,Whitley County,21235
Kentucky,KY,21000,Wolfe County,21237
Kentucky,KY,21000,Woodford County,21239
Louisiana,LA,22000,Acadia Parish,22001
Louisiana,LA,22000,Allen Parish,22003
Louisiana,LA,22000,Ascension Parish,22005
Louisiana,LA,22000,Assumption Parish,22007
Louisiana,LA,22000,Avoyelles Parish,22009
Louisiana,LA,22000,Beauregard Parish,22011
Louisiana,LA,22000,Bienville Parish,22013
Louisiana,LA,22000,Bossier Parish,22015
Louisiana,LA,22000,Caddo Parish,22017
Louisiana,LA,22000,Calcasieu Parish,22019
Louisiana,LA,22000,Caldwell Parish,22021
Louisiana,LA,22000,Cameron Parish,22023
Louisiana,LA,22000,Catahoula Parish,22025
Louisiana,LA,22000,Claiborne Parish,22027
Louisiana,LA,22000,Concordia Parish,22029
Louisiana,LA,22000,De Soto Parish,22031
Louisiana,LA,22000,East Baton Rouge Parish,22033
Louisiana,LA,22000,East Carroll Parish,22035
Louisiana,LA,22000,East Feliciana Parish,22037
Louisiana,LA,22000,Evangeline Parish,22039
Louisiana,LA,22000,Franklin Parish,22041
Louisiana,LA,22000,Grant Parish,22043
Louisiana,LA,22000,Iberia Parish,22045
Louisiana,LA,22000,Iberville Parish,22047
Louisiana,LA,22000,Jackson Parish,22049
Louisiana,LA,22000,Jefferson Parish,22051
Louisiana,LA,22000,Jefferson Davis Parish,22053
Louisiana,LA,22000,Lafayette Parish,22055
Louisiana,LA,22000,Lafourche Parish,22057
Louisiana,LA,22000,La Salle Parish,22059
Louisiana,LA,22000,Lincoln Parish,22061
Louisiana,LA,22000,Livingston Parish,22063
Louisiana,LA,22000,Madison Parish,22065
Louisiana,LA,22000,Morehouse Parish,22067
Louisiana,LA,22000,Natchitoches Parish,22069
Louisiana,LA,22000,Orleans Parish,22071
Louisiana,LA,22000,Ouachita Parish,22073
Louisiana,LA,22000,Plaquemines Parish,22075
Louisiana,LA,22000,Pointe Coupee Parish,22077
Louisiana,LA,22000,Rapides Parish,22079
Louisiana,LA,22000,Red River Parish,22081
Louisiana,LA,22000,Richland Parish,22083
Louisiana,LA,22000,Sabine Parish,22085
Louisiana,LA,22000,St. Bernard Parish,22087
Louisiana,LA,22000,St. Charles Parish,22089
Louisiana,LA,22000,St. Helena Parish,22091
Louisiana,LA,22000,St. James Parish,22093
Louisiana,LA,22000,St. John the Baptist Parish,22095
Louisiana,LA,22000,St. Landry Parish,22097
Louisiana,LA,22000,St. Martin Parish,22099
Louisiana,LA,22000,St. Mary Parish,22101
Louisiana,LA,22000,St. Tammany Parish,22103
Louisiana,LA,22000,Tangipahoa Parish,22105
Louisiana,LA,22000,Tensas Parish,22107
Louisiana,LA,22000,Terrebonne Parish,22109
Louisiana,LA,22000,Union Parish,22111
Louisiana,LA,22000,Vermilion Parish,22113
Louisiana,LA,22000,Vernon Parish,22115
Louisiana,LA,22000,Washington Parish,22117
Louisiana,LA,22000,Webster Parish,22119
Louisiana,LA,22000,West Baton Rouge Parish,22121
Louisiana,LA,22000,West Carroll Parish,22123
Louisiana,LA,22000,West Feliciana Parish,22125
Louisiana,LA,22000,Winn Parish,22127
Maine,ME,23000,Androscoggin County,23001
Maine,ME,23000,Aroostook County,23003
Maine,ME,23000,Cumberland County,23005
Maine,ME,23000,Franklin County,23007
Maine,ME,23000,Hancock County,23009
Maine,ME,23000,Kennebec County,23011
Maine,ME,23000,Knox County,23013
Maine,ME,23000,Lincoln County,23015
Maine,ME,23000,Oxford County,23017
Maine,ME,23000,Penobscot County,23019
Maine,ME,23000,Piscataquis County,23021
Maine,ME,23000,Sagadahoc County,23023
Maine,ME,23000,Somerset County,23025
Maine,ME,23000,Waldo County,23027
Maine,ME,23000,Washington County,23029
Maine,ME,23000,York County,23031
Maryland,MD,24000,Allegany County,24001
Maryland,MD,24000,Anne Arundel County,24003
Maryland,MD,24000,Baltimore County,24005
Maryland,MD,24000,Calvert County,24009
Maryland,MD,24000,Caroline County,24011
Maryland,MD,24000,Carroll County,24013
Maryland,MD,24000,Cecil County,24015
Maryland,MD,24000,Charles County,24017
Maryland,MD,24000,Dorchester County,24019
Maryland,MD,24000,Frederick County,24021
Maryland,MD,24000,Garrett County,24023
Maryland,MD,24000,Harford County,24025
Maryland,MD,24000,Howard County,24027
Maryland,MD,24000,Kent County,24029
Maryland,MD,24000,Montgomery County,24031
Maryland,MD,24000,Prince George's County,24033
Maryland,MD,24000,Queen Anne's County,24035
Maryland,MD,24000,St. Mary's County,24037
Maryland,MD,24000,Somerset County,24039
Maryland,MD,24000,Talbot County,24041
Maryland,MD,24000,Washington County,24043
Maryland,MD,24000,Wicomico County,24045
Maryland,MD,24000,Worcester County,24047
Maryland,MD,24000,Baltimore City,24510
Massachusetts,MA,25000,Barnstable County,25001
Massachusetts,MA,25000,Berkshire County,25003
Massachusetts,MA,25000,Bristol County,25005
Massachusetts,MA,25000,Dukes County,25007
Massachusetts,MA,25000,Essex County,25009
Massachusetts,MA,25000,Franklin County,25011
Massachusetts,MA,25000,Hampden County,25013
Massachusetts,MA,25000,Hampshire County,25015
Massachusetts,MA,25000,Middlesex County,25017
Massachusetts,MA,25000,Nantucket County,25019
Massachusetts,MA,25000,Norfolk County,25021
Massachusetts,MA,25000,Plymouth County,25023
Massachusetts,MA,25000,Suffolk County,25025
Massachusetts,MA,25000,Worcester County,25027
Michigan,MI,26000,Alcona County,26001
Michigan,MI,26000,Alger County,26003
Michigan,MI,26000,Allegan County,26005
Michigan,MI,26000,Alpena County,26007
Michigan,MI,26000,Antrim County,26009
Michigan,MI,26000,Arenac County,26011
Michigan,MI,26000,Baraga County,26013
Michigan,MI,26000,Barry County,26015
Michigan,MI,26000,Bay County,26017
Michigan,MI,26000,Benzie County,26019
Michigan,MI,26000,Berrien County,26021
Michigan,MI,26000,Branch County,26023
Michigan,MI,26000,Calhoun County,26025
Michigan,MI,26000,Cass County,26027
Michigan,MI,26000,Charlevoix County,26029
Michigan,MI,26000,Cheboygan County,26031
Michigan,MI,26000,Chippewa County,26033
Michigan,MI,26000,Clare County,26035
Michigan,MI,26000,Clinton County,26037
Michigan,MI,26000,Crawford County,26039
Michigan,MI,26000,Delta County,26041
Michigan,MI,26000,Dickinson County,26043
Michigan,MI,26000,Eaton County,26045
Michigan,MI,26000,Emmet County,26047
Michigan,MI,26000,Genesee County,26049
Michigan,MI,26000,Gladwin County,26051
Michigan,MI,26000,Gogebic County,26053
Michigan,MI,26000,Grand Traverse County,26055
Michigan,MI,26000,Gratiot County,26057
Michigan,MI,26000,Hillsdale County,26059
Michigan,MI,26000,Houghton County,26061
Michigan,MI,26000,Huron County,26063
Michigan,MI,26000,Ingham County,26065
Michigan,MI,26000,Ionia County,26067
Michigan,MI,26000,Iosco County,26069
Michigan,MI,26000,Iron County,26071
Michigan,MI,26000,Isabella County,26073
Michigan,MI,26000,Jackson County,26075
Michigan,MI,26000,Kalamazoo County,26077
Michigan,MI,26000,Kalkaska County,26079
Michigan,MI,26000,Kent County,26081
Michigan,MI,26000,Keweenaw County,26083
Michigan,MI,26000,Lake County,26085
Michigan,MI,26000,Lapeer County,26087
Michigan,MI,26000,Leelanau County,26089
Michigan,MI,26000,Lenawee County,26091
Michigan,MI,26000,Livingston County,26093
Michigan,MI,26000,Luce County,26095
Michigan,MI,26000,Mackinac County,26097
Michigan,MI,26000,Macomb County,26099
Michigan,MI,26000,Manistee County,26101
Michigan,MI,26000,Marquette County,26103
Michigan,MI,26000,Mason County,26105
Michigan,MI,26000,Mecosta County,26107
Michigan,MI,26000,Menominee County,26109
Michigan,MI,26000,Midland County,26111
Michigan,MI,26000,Missaukee County,26113
Michigan,MI,26000,Monroe County,26115
Michigan,MI,26000,Montcalm County,26117
Michigan,MI,26000,Montmorency County,26119
Michigan,MI,26000,Muskegon County,26121
Michigan,MI,26000,Newaygo County,26123
Michigan,MI,26000,Oakland County,26125
Michigan,MI,26000,Oceana County,26127
Michigan,MI,26000,Ogemaw County,26129
Michigan,MI,26000,Ontonagon County,26131
Michigan,MI,26000,Osceola County,26133
Michigan,MI,26000,Oscoda County,26135
Michigan,MI,26000,Otsego County,26137
Michigan,MI,26000,Ottawa County,26139
Michigan,MI,26000,Presque Isle County,26141
Michigan,MI,26000,Roscommon County,26143
Michigan,MI,26000,Saginaw County,26145
Michigan,MI,26000,St. Clair County,26147
Michigan,MI,26000,St. Joseph County,26149
Michigan,MI,26000,Sanilac County,26151
Michigan,MI,26000,Schoolcraft County,26153
Michigan,MI,26000,Shiawassee County,26155
Michigan,MI,26000,Tuscola County,26157
Michigan,MI,26000,Van Buren County,26159
Michigan,MI,26000,Washtenaw County,26161
Michigan,MI,26000,Wayne County,26163
Michigan,MI,26000,Wexford County,26165
Minnesota,MN,27000,Aitkin County,27001
Minnesota,MN,27000,Anoka County,27003
Minnesota,MN,27000,Becker County,27005
Minnesota,MN,27000,Beltrami County,27007
Minnesota,MN,27000,Benton County,27009
Minnesota,MN,27000,Big Stone County,27011
Minnesota,MN,27000,Blue Earth County,27013
Minnesota,MN,27000,Brown County,27015
Minnesota,MN,27000,Carlton County,27017
Minnesota,MN,27000,Carver County,27019
Minnesota,MN,27000,Cass County,27021
Minnesota,MN,27000,Chippewa County,27023
Minnesota,MN,27000,Chisago County,27025
Minnesota,MN,27000,Clay County,27027
Minnesota,MN,27000,Clearwater County,27029
Minnesota,MN,27000,Cook County,27031
Minnesota,MN,27000,Cottonwood County,27033
Minnesota,MN,27000,Crow Wing County,27035
Minnesota,MN,27000,Dakota County,27037
Minnesota,MN,27000,Dodge County,27039
Minnesota,MN,27000,Douglas County,27041
Minnesota,MN,27000,Faribault County,27043
Minnesota,MN,27000,Fillmore County,27045
Minnesota,MN,27000,Freeborn County,27047
Minnesota,MN,27000,Goodhue County,27049
Minnesota,MN,27000,Grant County,27051
Minnesota,MN,27000,Hennepin County,27053
Minnesota,MN,27000,Houston County,27055
Minnesota,MN,27000,Hubbard County,27057
Minnesota,MN,27000,Isanti County,27059
Minnesota,MN,27000,Itasca County,27061
Minnesota,MN,27000,Jackson County,27063
Minnesota,MN,27000,Kanabec County,27065
Minnesota,MN,27000,Kandiyohi County,27067
Minnesota,MN,27000,Kittson County,27069
Minnesota,MN,27000,Koochiching County,27071
Minnesota,MN,27000,Lac Qui Parle County,27073
Minnesota,MN,27000,Lake County,27075
Minnesota,MN,27000,Lake of the Woods County,27077
Minnesota,MN,27000,Le Sueur County,27079
Minnesota,MN,27000,Lincoln County,27081
Minnesota,MN,27000,Lyon County,27083
Minnesota,MN,27000,McLeod County,27085
Minnesota,MN,27000,Mahnomen County,27087
Minnesota,MN,27000,Marshall County,27089
Minnesota,MN,27000,Martin County,27091
Minnesota,MN,27000,Meeker County,27093
Minnesota,MN,27000,Mille Lacs County,27095
